,house_name,lat_lon,school
4891,Far East Mansion&遠東大廈,"22.2958679,114.1728745",0.2499
4892,Yuen Tung Building&遠東樓,"22.4459801,114.02986909999998",0.1006
4893,Metro Mansion&都城大樓,"22.2794552,114.2260971",0.2206
4894,Metro Town&都會駅,"22.3042164,114.251976",0.1148
4895,Douvres Building&都富大廈,"22.2785702,114.22686000000002",0.1847
4896,Dollar Mansion&都寧大廈,"22.2811413,114.2224503",0.0482
4897,The Grandeur&采怡閣,"22.2792187,114.1851578",0.147
4898,City 151&都會151,"22.3173294,114.186615",0.1785
4899,The Lodge&都會名軒,"22.3066788,114.1680298",0.1033
4900,Capitol Mansion&都會大樓,"22.280574800000004,114.2245178",0.1175
4901,The Metropolis Residence&都會軒,"22.3027496,114.1836319",0.4237
4902,The Bonham Mansion&采文軒,"22.2844563,114.14080049999998",0.0361
4903,Billionnaire Luxe&金·御門,"22.3287487,114.1888504",0.1473
4904,Recours La Serre&采茵軒,"22.432533300000006,114.0085983",0.9988
4905,Golden Mansion&金來大廈,"22.2814465,114.2227249",0.0611
4906,The Parcville&采葉庭,"22.4504318,114.03341670000002",0.1701
4907,La Maison Du Nord&采逸軒,"22.2831135,114.1288147",0.1717
4908,Rhythm Garden&采頤花園,"22.3371525,114.2023392",0.0766
4909,Chung Tak Mansion&重德大廈,"22.2742176,114.1582184",0.1639
4910,Kam Shing Building&金勝大廈,"22.2759857,114.17379",0.2197
4911,Golden Villa&金園別墅,"22.3310146,114.1760025",0.1238
4912,Honour House&金勳大廈,"22.3082676,114.1711044",0.1237
4913,Kam Kwan Building&金坤大廈,"22.2880592,114.1434021",0.3268
4914,Kam Wo Mansion&金和大廈,"22.3170223,114.18856809999998",0.1691
4915,Kensington House&金城大廈,"22.3299389,114.1872482",0.0468
4916,Kam Tong Building&金唐大廈,"22.3244953,114.1664886",0.1616
4917,The Platinum&金國中心,"22.3185596,114.1715012",0.0944
4918,Kam Kwok Building&金國大樓,"22.3356304,114.1880112",0.1063
4919,Cambridge Building&金僑華廈,"22.3148861,114.2233505",0.0675
4920,Goldfield Mansion&金利樓,"22.3302937,114.188591",0.088
4921,Kam Kwong Mansion&金光大廈,"22.268896100000006,114.1842728",0.0892
4922,Kingston Mansion&金利豐大廈,"22.2439022,114.1563568",0.1848
4923,Golden Coronation Building&金冠大廈,"22.2786388,114.1777725",0.2074
4924,Kamly Court&金利閣,"22.3102989,114.1702499",0.0646
4925,Golden Crown Court&金冠大廈,"22.2977734,114.1724014",0.254
4926,Kimley House&金利大廈,"22.3004265,114.1747971",0.1115
4927,Kingly House&金利大廈,"22.3250904,114.1732178",0.1041
4928,Morrison Building&金利大廈,"22.2772312,114.1799316",0.0429
4929,Kam Shing Building&金城大樓,"22.3719826,114.111557",0.1397
4930,Kam Tong Building&金堂大廈,"22.2825623,114.127327",0.0448
4931,Cam Key Mansion&金基大廈,"22.316455800000004,114.1685257",0.0849
4932,Kam Tong Building&金堂樓,"22.4417324,114.0299606",0.1107
4933,Kam Kee Building&金基大廈,"22.2843113,114.1918411",0.0394
4934,King Tong Heights&金堂閣,"22.3191357,114.1633987",0.0177
4935,Kam Key Mansion&金基大廈,"22.2783546,114.2304382",0.1344
4936,Kamga Mansion&金基大廈,"22.3206215,114.1635056",0.1954
4937,Kam Kee House&金基樓,"22.320816,114.1679688",0.0693
4938,Kam Kin Mansion&金堅大廈,"22.2829266,114.1503906",0.0674
4939,King On House&金安大廈,"22.3255367,114.164856",0.0248
4940,Golden Castle Mansion&金堡大廈,"22.2889519,114.1952362",0.0652
4941,Rammon Mansion&金安大廈,"22.307001100000004,114.1870117",0.1267
4942,Kensington Plaza&金威廣場,"22.3062572,114.17099",0.0943
4943,Kam On Building&金安樓,"22.3290977,114.1894608",0.0986
4944,Kam Wai Building&金威樓,"22.2777233,114.22973629999998",0.0349
4945,Come On Building&金安大廈,"22.3888226,113.9800644",0.1526
4946,Kam On Building&金安大廈,"22.332651100000003,114.16425320000002",0.148
4947,金安花園&金安花園,"22.420530300000006,114.0215454",1.8737
4948,Campbell Building&金寶大廈,"22.4449139,114.0247116",0.078
4949,Peace Building&金富大廈,"22.3180103,114.1744308",0.0139
4950,Kam Fu Building&金富樓,"22.4475155,114.1650696",0.0511
4951,Kam Ning Building&金寧大廈,"22.327013,114.1637878",0.1253
4952,Kam Ning Mansion&金寧大廈,"22.2845135,114.1429367",0.1024
4953,Cambo Mansion&金寶大廈,"22.319231,114.188942",0.0974
4954,Kam Po Building&金寶大樓,"22.3067265,114.1703644",0.0178
4955,Kimderd Court&金寶閣,"22.283287,114.1304855",0.0689
4956,Kam Po Building&金寶樓,"22.4452152,114.0282135",0.0747
4957,Kam Po Court&金寶閣,"22.3812122,114.2732925",0.1922
4958,Golden Pavilion&金庭居,"22.2814312,114.1516571",0.1672
4959,Kam Heng Building&金恒樓,"22.3672256,114.1391602",0.1517
4960,Golden Mansion&金德大廈,"22.3011112,114.1761246",0.0435
4961,Goldview Court&金慧閣,"22.3290253,114.1911011",0.1771
4962,Goldtop Garden&金德花園,"22.3356266,114.1611404",0.1755
4963,Kam Hing House&金慶樓,"22.3174763,114.1676559",0.1348
4964,Medallion Heights&金徽閣,"22.2814503,114.1431427",0.2482
4965,Capital Building&金必多大廈,"22.3327503,114.1623764",0.0839
4966,Kam Yee House&金怡樓,"22.3281651,114.1603546",0.3454
4967,Kimberley Mansion&金巴利大廈,"22.302042,114.1751938",0.0994
4968,Kam Shan Building&金山樓,"22.3757763,114.1770477",0.0802
4969,No. 26 Kimberley Road&金巴利道26號,"22.300333,114.1732864",0.1563
4970,Golden Lodge&金帝軒,"22.2841129,114.1461258",0.1297
4971,Kam Shan Lau&金山樓,"22.3082142,114.1696396",0.0705
4972,Richmond Hill Garden&金山花園,"22.4692383,114.20752720000002",0.8287
4973,San Francisco Tower&金山花園,"22.2700768,114.1863708",0.111
4974,Kuisum Court&金山閣,"22.2844429,114.1925659",0.0367
4975,Kam Shing House&金成大廈,"22.321249,114.1899643",0.2866
4976,Kam See Building&金時樓,"22.3029194,114.22723390000002",0.3274
4977,Kam Mong Building&金旺大廈,"22.317585,114.1713181",0.0505
4978,Goldtone Court&金時閣,"22.3192444,114.1873398",0.0737
4979,King Wang Heights&金旺閣,"22.318882,114.1633453",0.038
4980,Sunrise Court&金暉閣,"22.278568300000003,114.1908798",0.1785
4981,Kam Cheong Building&金昌樓,"22.3741932,114.1792145",0.1442
4982,Kam Ming Court&金明閣,"22.3253765,114.1702957",0.1384
4983,Kam Sing Mansion&金星樓,"22.2802238,114.22439579999998",0.128
4984,Kam Long Building&金朗大廈,"22.4423447,114.029129",0.0631
4985,Kam Chung Building&金松樓,"22.4477863,114.1683197",0.1044
4986,Jolly House&金樂居,"22.2796173,114.1925888",0.1082
4987,Kam Pak House&金柏樓,"22.4482956,114.1672974",0.2076
4988,Passkon Court&金柏閣,"22.3019371,114.1751709",0.0941
4989,Kam Kwei Building&金桂大廈,"22.332304,114.1628647",0.1475
4990,Kam Yuen Building&金椽樓,"22.3265171,114.164444",0.0993
4991,Maple Court&金楓雅閣,"22.323843,114.1703415",0.0782
4992,Kam Chung Building&金淞大廈,"22.304630300000003,114.1702499",0.1473
4993,Kam Moon Lau&金滿樓,"22.3314762,114.16202549999998",0.0862
4994,Gold Harbour Mansion&金港大廈,"22.2760258,114.17049409999998",0.12
4995,Golden Court&金滿閣,"22.3965359,113.9769287",0.1197
4996,King Moon Heights&金滿閣,"22.3194599,114.16346740000002",0.0949
4997,Kentwood Place&金湖居,"22.5061569,114.1280746",0.1874
4998,Kam Yuen Mansion&金源大廈,"22.335338600000004,114.1591034",0.1037
4999,Kam Yuen Mansion&金源樓,"22.444212,114.03140259999998",0.0987
5000,Goldmine Building&金源洋樓,"22.2642326,114.2402878",0.0966
5001,Sakura Court&金櫻閣,"22.274374,114.1694107",0.1013
5002,Kam Hoi Mansion&金海大廈,"22.2866554,114.2113495",0.2543
5003,Golden Court&金殿大廈,"22.2833633,114.1919098",0.1179
5004,Kam Hoi Mansion&金海樓,"22.2800808,114.2243271",0.1344
5005,Kam Yuk Mansion&金毓大廈,"22.268465,114.1856232",0.0551
5006,Kam Sha Mansion&金沙樓,"22.3310394,114.1623077",0.0306
5007,Hebes Villa&金沙豪園,"22.3735199,114.26281740000002",0.5528
5008,Kam Hoi Building&金海大廈,"22.3063622,114.1692276",0.0383
5009,Kent Place&金濤閣,"22.3283634,114.1582642",0.4907
5010,Kam Pui Building&金珮樓,"22.3650169,114.1359711",0.157
5011,Golden Court&金煌閣,"22.2790413,114.152504",0.1175
5012,Kam Tseuk Mansion&金爵大廈,"22.2494812,114.14888",0.3404
5013,Kambridge Garden&金璧花園,"22.3395882,114.2481384",1.0322
5014,Jazz Garden&金爵花園,"22.4287777,114.0927582",0.6983
5015,Golden Lion Garden&金獅花園,"22.3694744,114.1841354",0.2227
5016,Kam Yuck Building&金玉大廈,"22.33465,114.1669235",0.0835
5017,Kam Shan Court&金珊閣,"22.2678394,114.1842651",0.0964
5018,Kings Mansion&金瓊樓,"22.2965145,114.1724014",0.2684
5019,Kam Shek Building&金石樓,"22.369171100000006,114.1399689",0.0741
5020,Kam Tin Building&金田樓,"22.4357567,114.0612488",0.5092
5021,Kam Fat Building&金發大廈,"22.3234806,114.170433",0.095
5022,Amber Lodge&金碧園,"22.265995,114.1924438",0.2023
5023,Kim Fat Mansion&金發大廈,"22.281669600000004,114.2308273",0.0385
5024,Cumberland House&金百龍大廈,"22.3045425,114.1713638",0.1351
5025,Kam Sek Building&金石樓,"22.2736874,114.174057",0.1112
5026,Gold Jade Mansion&金碧大廈,"22.279354100000006,114.178627",0.1743
5027,Kam Pik Court&金碧閣,"22.2792168,114.1505508",0.2754
5028,Kam Bit Building&金碧大廈,"22.3193188,114.1747055",0.1489
5029,Kam Luk Building&金祿樓,"22.3693619,114.1396027",0.1153
5030,Kam Peak Building&金碧樓,"22.3271637,114.1644897",0.0537
5031,Kam Fook Mansion&金福大廈,"22.2786579,114.174057",0.0471
5032,The Eldorado&金碧花園,"22.4354401,114.0121841",0.778
5033,Golden Jade Heights&金碧閣,"22.3399563,114.1537323",0.1363
5034,Kam Fuk Building&金福樓,"22.4475098,114.1678543",0.1538
5035,Kam Fook Building&金福閣,"22.4442844,114.0263596",0.0381
5036,Kim Hing Mansion&金興大廈,"22.3010406,114.1743546",0.1676
5037,Golden Jubilee House&金禧大廈,"22.279686,114.18013",0.0164
5038,Showboat Mansion&金舫大廈,"22.2895985,114.2102814",0.1037
5039,Grandeur Garden&金禧花園,"22.37397,114.1769943",0.1226
5040,Kings Court&金翠樓,"22.2674141,114.1839981",0.1375
5041,Jade Court&金翠苑,"22.3426895,114.1821136",0.3312
5042,Kam Sing Mansion&金聲大廈,"22.2789116,114.1741028",0.0614
5043,Kam Wah Building&金華樓,"22.4453888,114.0282211",0.0899
5044,Kam Yu Mansion&金裕大廈,"22.2865829,114.14614109999998",0.0737
5045,Golden Valley Mansion&金谷大廈,"22.2830391,114.1498108",0.0506
5046,Kam Fung Building&金豐大廈,"22.4446411,114.03089140000002",0.0818
5047,Campion Court&金華閣,"22.3395519,114.1542206",0.1086
5048,Kam Wa Court&金華閣,"22.2778244,114.2293091",0.0506
5049,Golden Orchid Court&金蘭閣,"22.3969612,113.97518159999998",0.0849
5050,Kam Ying House&金英樓,"22.3278065,114.1597824",0.3623
5051,Kam Tsuen Mansion&金荃大廈,"22.3746662,114.112648",0.2386
5052,Kam Wah House&金華大廈,"22.3263378,114.1683426",0.0913
5053,Kam Lai Court&金荔閣,"22.3252792,114.16442109999998",0.0468
5054,Kam Wah Mansion&金華大廈,"22.3195934,114.1873398",0.0376
5055,Kam Ho Mansion&金荷大廈,"22.2843914,114.1500931",0.1061
5056,Kam Lei Building&金莉大廈,"22.2805309,114.1513443",0.1632
5057,Windsor Villa&金莎花園,"22.4327297,114.0115814",0.9566
5058,Golden Mansion&金華大廈,"22.3080368,114.1834869",0.2242
5059,Kam Ho Court&金豪閣,"22.2821865,114.1267395",0.0532
5060,Prosperity Building&金豐大廈,"22.2918224,114.1968384",0.1737
5061,Panorama Court&金豪閣,"22.3185711,114.220314",0.0716
5062,Kam Fung Court&金豐閣,"22.3700562,114.1147919",0.039
5063,Golden Hall Building&金豪大廈,"22.4446487,114.0302887",0.0241
5064,King Ho Building&金豪大廈,"22.2827511,114.1515045",0.1689
5065,Villa Gold Finch&金豪花園,"22.3579922,114.2373199",1.5391
5066,Glamour Garden&金輝花園,"22.3745461,114.1767044",0.0616
5067,Kam Fai Building&金輝大廈,"22.3126602,114.1699219",0.1252
5068,Brilliant Court&金輝閣,"22.3019867,114.1756821",0.0642
5069,Kam Lun Mansion&金輪大廈,"22.2852497,114.1424866",0.1432
5070,Kam Fai Building&金輝樓,"22.4426994,114.0264511",0.1399
5071,Majestic House&金鑾大廈,"22.2986145,114.1723633",0.2092
5072,Champion Court&金鞍大廈,"22.2714024,114.184967",0.1389
5073,Camelot Heights&金鑾閣,"22.2740974,114.1708984",0.0753
5074,Kam Fung Mansion&金風大廈,"22.2848377,114.1410065",0.0505
5075,Kam Kok Mansion&金閣大廈,"22.3021469,114.1757736",0.0705
5076,Fair Wind Court&金風閣,"22.3152618,114.1671143",0.1797
5077,Casa De Oro&金閣豪園,"22.4334965,113.9947052",0.4398
5078,Kam Ling Court&金陵閣,"22.2862225,114.1360855",0.1831
5079,Kingland Apartments&金輪大廈,"22.3217411,114.168602",0.0777
5080,Kam Tao Building&金都洋樓,"22.2867355,114.1909866",0.1514
5081,Kam Lun Building&金輪樓,"22.445556600000003,114.0303345",0.0368
5082,Metropolitan Rise&金都豪苑,"22.3222923,114.1895142",0.2539
5083,Kings Way Mansion&金運大廈,"22.2908001,114.2040558",0.0595
5084,Kam Men Mansion&金銘大廈,"22.4024239,113.9779282",0.0419
5085,Lucky Court&金運閣,"22.322567000000006,114.1905899",0.3024
5086,Golden Court&金達閣,"22.3074875,114.185936",0.0123
5087,Common Bond Building&金邦大廈,"22.4033985,113.97895049999998",0.1176
5088,Golden Plaza&金都中心,"22.3231468,114.1684036",0.0991
5089,Kam Heung Building&金香大廈,"22.2476845,114.155899",0.1144
5090,Golden Phoenix Court&金鳳閣,"22.2842445,114.1421509",0.1514
5091,Aroma Court&金香閣,"22.2834244,114.19305420000002",0.0426
5092,Kinley Building&金麗大廈,"22.2778187,114.22913359999998",0.062
5093,Kam Lai Building&金麗樓,"22.4276905,114.0995789",1.3937
5094,Kam Ma Building&金馬大廈,"22.2988644,114.1741943",0.0451
5095,High House&金高大廈,"22.2853127,114.14311979999998",0.1207
5096,Golden Phoenix Building&金鳳樓,"22.3445015,114.1973038",0.0771
5097,Golden Villa&金麗苑,"22.3681622,114.0913773",0.9803
5098,Kam Lung House&金龍閣,"22.328371,114.1902084",0.1986
5099,Cambria Court&金麗閣,"22.3188725,114.2219849",0.0831
5100,Kwan Tak Building&鈞德樓,"22.4437447,114.0275726",0.1166
5101,Grantham&金麟軒,"22.4521122,113.9890518",0.8949
5102,Kwan Lok Sun Tsuen&鈞樂新村,"22.4478817,114.0308762",0.2233
5103,Golden Dragon Garden&金龍園,"22.3192482,114.2212219",0.1474
5104,Dragon Court&金龍大廈,"22.2814808,114.1930771",0.103
5105,Kam Lung Building&金龍樓,"22.3213787,114.190239",0.3141
5106,Kam Lung Mansion&金龍樓,"22.4431324,114.03382109999998",0.1705
5107,Kui Lee Building&鉅利大廈,"22.2857132,114.1923523",0.0583
5108,Kui Ga Court&鉅基閣,"22.3079643,114.1833878",0.2362
5109,Silver River Mansion&銀河大廈,"22.3323956,114.1647644",0.1438
5110,Kui Shing Building&鉅成大廈,"22.3255348,114.16887659999998",0.1261
5111,Galaxy Plaza&銀河廣場,"22.2774639,114.2295685",0.0024
5112,Kui Fat Building&鉅發大廈,"22.4429531,114.0302429",0.0886
5113,Silver Pearl Mansion&銀寶大廈,"22.2636929,114.0009003",0.1112
5114,Yee Yuen Mansion,"22.326229100000006,114.1827164",0.1925
5115,38-40 Jardines Bazaar,"22.2794571,114.1855087",0.1662
5116,One Madison,"22.3378162,114.1567993",0.1507
5117,Jade Garden,"22.2828331,114.1453018",0.1478
5118,Shung Wah Court,"22.3196659,114.187149",0.0242
5119,York Place,"22.2768192,114.1703644",0.0784
5120,Tak On Mansion,"22.3204098,114.16376499999998",0.2076
5121,Harvest Court,"22.3249416,114.1863174",0.055
5122,The Icon,"22.2804012,114.1496735",0.1196
5123,Conduit Road 39,"22.281618100000006,114.1468658",0.1163
5124,AQUA 33,"22.2705841,114.12779240000002",0.3237
5125,One LaSalle,"22.3268204,114.1818085",0.0805
5126,Karling House,"22.2795868,114.1518097",0.1535
5127,Hamford Court,"22.3267155,114.1858521",0.234
5128,Yuk Sing House,"22.3315563,114.1620712",0.0909
5129,Kimlai Court,"22.300848,114.1748886",0.1258
5130,Le Billionnaire,"22.3307991,114.192894",0.1168
5131,Flora Villa,"22.3283062,114.1728745",0.0533
5132,Kuan Lun Court,"22.3300152,114.191391",0.125
5133,i-home,"22.3219109,114.1646271",0.1342
5134,Fairyland Garden,"22.3406601,114.1818848",0.1676
5135,Hamburg Villa,"22.343214,114.1771698",0.1372
5136,Silver Crest,"22.3270531,114.2692947",0.3747
5137,One Elegance,"22.3203907,114.1878052",0.0878
5138,Grand City Court,"22.3307285,114.1862488",0.0895
5139,Fu Tak House,"22.3391247,114.1888504",0.1061
5140,Karlock Building,"22.2968979,114.1714554",0.189
5141,5 Tsun Yuen Street,"22.2674923,114.1871948",0.1493
5142,5 Star Street,"22.2761517,114.1680756",0.1231
5143,Chung Yuen Mansion,"22.319107100000004,114.175499",0.099
5144,Kaiser's Mansion,"22.3259506,114.1810226",0.1644
5145,52 Bowring Street,"22.3040638,114.1685028",0.1717
5146,QUEEN’S CUBE,"22.2742786,114.1737747",0.1768
5147,Four Pearls Building,"22.4016018,113.978157",0.1332
5148,The Coronation,"22.3097515,114.166153",0.0222
5149,Fung Sing Building,"22.3292065,114.1573334",0.1225
5150,Kwan Shing Building,"22.3696899,114.120575",0.1056
5151,8 Royal Green,"22.4956226,114.1278152",0.1697
5152,Moon Wah Mansion,"22.374403,114.17953490000002",0.1148
5153,East Point,"22.3161755,114.2649994",0.1556
5154,Discovery Bay,"22.292141,114.01014709999998",0.8081
5155,Fanling Town Center,"22.4922676,114.1375504",0.1121
5156,Wah Ming Est,"22.483326,114.1424179",0.1346
5157,Cheong Yiu Building,"22.361784,114.1319962",0.2108
5158,Town Square,"22.3714638,114.1188812",0.1408
5159,The Hampton,"22.2676315,114.1882935",0.1516
5160,Hing Shing Building,"22.3746872,114.1771011",0.047
5161,Hung Fat House,"22.4428902,114.0241318",0.0738
5162,Tat (tai) Wan Building,"22.4468422,114.167366",0.0784
5163,Hill View Garden,"29.6447411,-95.6710739",0.3296
5164,Wing Fok Centre,"22.5013466,114.1403503",0.1688
5165,Eight College,"22.3279629,114.1843033",0.1788
5166,Lung Hin Court,"22.2530365,113.8626633",0.0961
5167,Ching Nga Court,"22.362800600000003,114.1044998",0.0909
5168,Lexington Hill,"22.2823486,114.129631",0.1925
5169,8 Baker Court,"22.3066845,114.183609",0.2791
5170,Sun Fai Building,"22.319435100000003,114.1708908",0.2085
5171,Wing Light Building,"22.4442234,114.0300751",0.0466
5172,Shatin Heights,"22.3692417,114.1721191",0.3114
5173,Hop Yick House,"22.4446602,114.03129579999998",0.0811
5174,Golf Parkview,"22.5018387,114.1172409",0.305
5175,Chun Wah Pond View Villa,"22.422924,114.0328293",2.021
5176,Wealthy Villas,"22.4916344,114.1360626",0.1728
5177,Tin Sam Villa,"22.4338055,113.9954453",0.3633
5178,322 Lai Chi Kok Road,"22.3286324,114.1608124",0.3051
5179,Providence Peak,"22.4314632,114.20304109999998",0.2732
5180,One West Kowloon,"22.3341198,114.1468201",0.1125
5181,Yue Man Mansion,"22.3132629,114.2250748",0.1069
5182,Nan Shan Mansion,"22.3701305,114.1172256",0.0267
5183,Royal Forest,"22.3694019,114.1700897",0.5074
5184,Ocean One,"22.2928619,114.2378235",0.1421
5185,Royal Knoll ,"22.4914913,114.1349716",0.1095
5186,1 Sui On Street,"22.4492893,114.1636429",0.1402
5187,The Blossom,"22.3636341,114.1695938",0.4408
5188,ALTRO,"22.2861137,114.1402435",0.095
5189,Lung Tang Court,"22.362173100000003,114.0453949",1.6498
5190,Le Chateau,"22.3432045,114.1783295",0.1138
5191,Kadoorie Hill,"22.3229637,114.1754608",0.1445
5192,Residence 88,"22.4399014,114.032547",0.1588
5193,The Avery,"22.3283825,114.1888275",0.1256
5194,Sheffield Villas,"22.4361534,113.9956589",0.4368
5195,Kingston Court,"22.4428501,114.0248032",0.1048
5196,Pentland Court,"22.3269901,114.1843796",0.2533
5197,DIVA,"22.2863197,114.1909256",0.1296
5198,Mei Lai Building,"22.4468155,114.168808",0.1143
5199,The Summa,"22.2847328,114.1394272",0.0659
5200,Dunbar Place,"22.3220901,114.1802063",0.1185
5201,The Golden Gate,"22.449604,114.1672974",0.1227
5202,The Graces • Providence Bay,"22.432478,114.2035675",0.2602
5203,The Austin,"22.3033218,114.1725616",0.0485
5204,Imperial Kennedy,"22.2824364,114.1286469",0.1814
5205,Capri,"22.3034306,114.2566757",0.0951
5206,The Austine Place,"22.3041573,114.1686096",0.1675
5207,Heya Delight,"22.3398781,114.1546402",0.1267
5208,SKYPARK,"22.3189659,114.17151640000002",0.1379
5209,1A Park Vista,"22.4344978,113.9981155",0.1251
5210,Cluny Park,"22.2808361,114.1411743",0.3106
5211,Eltanin Square Mile,"22.3207474,114.1610947",0.1018
